Date,Open,High,Low,Close,Volume,Adj Close
6-Mar-17,252.169998,252.729996,250.5,252.009995,2467000,249.525406
3-Mar-17,251.059998,254.75,251.059998,252.889999,3163700,250.396744
2-Mar-17,253.520004,254.240005,250.970001,251.059998,3020000,248.584778
1-Mar-17,253.710007,255.149994,251.259995,252.710007,5218300,250.218521
28-Feb-17,248,249,245.610001,248.059998,3627100,245.614365
27-Feb-17,247.210007,249.759995,246.610001,249.330002,2372600,246.228256
24-Feb-17,247.699997,248.880005,246.100006,247.350006,3565400,244.272888
23-Feb-17,251.309998,251.899994,249.320007,251.190002,2594700,248.065125
22-Feb-17,250.059998,252.350006,250,251.729996,2378800,248.598389
21-Feb-17,251,252.649994,250.710007,251.759995,2794900,248.628006
17-Feb-17,247.509995,250.559998,247.110001,250.380005,3262300,247.265182
16-Feb-17,250.300003,250.779999,248.440002,249.440002,2286300,246.336884
15-Feb-17,250.580002,251.949997,248.509995,250.539993,4296600,247.423187
14-Feb-17,246.009995,250,245.690002,249.460007,4093100,246.356628
13-Feb-17,244.490005,247.479996,244.490005,246.270004,2998200,243.206314
10-Feb-17,243.369995,244.160004,241.229996,242.720001,3072800,239.700485
9-Feb-17,237.729996,243.289993,237.419998,241.550003,3550800,238.545044
8-Feb-17,238.300003,238.940002,236.309998,237.729996,2744700,234.772552
7-Feb-17,241.149994,241.440002,239.389999,239.619995,2660200,236.639038
6-Feb-17,239.600006,243.649994,239.169998,239.979996,4639200,236.994553
3-Feb-17,234.520004,241.110001,234.199997,240.949997,7381000,237.952484
2-Feb-17,228.509995,232.330002,227.050003,230.410004,2775700,227.54361
1-Feb-17,230.509995,232.860001,229.520004,230.669998,4024500,227.8004
31-Jan-17,232.850006,234.350006,228.160004,229.320007,5156400,226.467178
30-Jan-17,235.580002,236.289993,231.520004,233.899994,3803300,230.990204
27-Jan-17,236.899994,237.970001,236.009995,236.949997,3253100,234.002258
26-Jan-17,237.470001,240.789993,237.470001,239.580002,4195600,236.599533
25-Jan-17,235.529999,237.330002,234.490005,237.25,3716800,234.298508
